game_id,name,platform,platform_type,genre,sub_genres,release_date,release_year,developer,publisher,metacritic_score,user_rating,downloads_or_sales,popularity_score,playtime_avg,search_count,play_count,recent_trend,suggestions_count,age_rating,release_decade,log_sales,popularity_normalized,rating_category,sales_category,genre_action,genre_sports,genre_misc,genre_role-playing,genre_adventure,genre_shooter,genre_racing,genre_simulation,platform_ps2,platform_ds,platform_ps,platform_wii,platform_pc,platform_psp
vg_7270,Disney's Magical Quest Starring Mickey and Minnie,GBA,PC,Action,Action,,2002,Nintendo,Nintendo,92,3.9017194985525476,220000.0,0.8362993526011978,75.0,38573,295318,Stable,615,M,2000,12.301387370778713,1.0847932559713327,Good,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7271,Spirit Camera: The Cursed Memoir,3DS,Console,Adventure,Adventure,,2012,Nintendo,Nintendo,88,4.465291421366486,220000.0,0.24482841299686478,84.0,11092,262198,Rising,386,E10+,2010,12.301387370778713,-1.1190376641252289,Excellent,Medium,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vg_7273,Naruto: Ninja Council,GBA,PC,Action,Action,,2003,Tomy Corporation,Tomy Corporation,65,4.184118402214077,220000.0,0.6313512770323884,60.0,14321,273872,Stable,965,M,2000,12.301387370778713,0.3211531923445785,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7274,Shin Megami Tensei: Persona,PSP,Console,Role-Playing,Role-Playing,,2009,Atlus,Atlus,67,4.081844845435418,220000.0,0.9352264267153776,44.0,31472,369971,Rising,120,E10+,2000,12.301387370778713,1.4533972399867738,Excellent,Medium,0,0,0,1,0,0,0,0,0,0,0,0,0,1
vg_7275,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,Console,Adventure,Adventure,,2007,Tecmo Koei,Tecmo Koei,85,3.8928066897014206,220000.0,0.37441114597952496,41.0,44833,210903,Rising,630,E10+,2000,12.301387370778713,-0.6362101665497065,Good,Medium,0,0,0,0,1,0,0,0,0,1,0,0,0,0
vg_7278,Jikkyou Powerful Major League,PS2,Console,Sports,Sports,,2006,Konami Digital Entertainment,Konami Digital Entertainment,80,3.528603519212163,220000.0,0.860604651623301,12.0,43789,46685,Rising,826,M,2000,12.301387370778713,1.1753552192402907,Good,Medium,0,1,0,0,0,0,0,0,1,0,0,0,0,0
vg_7281,Saltwater Sportfishing,PS,Console,Sports,Sports,,2001,Take-Two Interactive,Take-Two Interactive,77,3.7154164552562334,220000.0,0.5234373398660984,80.0,21944,408685,Stable,982,M,2000,12.301387370778713,-0.08093599836954299,Good,Medium,0,1,0,0,0,0,0,0,0,0,1,0,0,0
vg_7282,Yoshi Touch & Go (JP sales),DS,Console,Platform,Platform,,2005,Nintendo,Nintendo,74,3.8613473162027847,220000.0,0.38322914642882744,28.0,15968,339180,Stable,122,T,2000,12.301387370778713,-0.603354144820899,Good,Medium,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_7283,Samurai Jack: The Amulet of Time,GBA,PC,Platform,Platform,,2003,Zoo Digital Publishing,Zoo Digital Publishing,84,4.584992212047849,220000.0,0.2918683873557474,36.0,45853,302226,Declining,678,E,2000,12.301387370778713,-0.9437659085221486,Excellent,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7284,Pass the Pigs,DS,Console,Misc,Misc,,2008,THQ,THQ,79,3.7668916392142013,220000.0,0.20632118652636633,6.0,42304,238071,Rising,14,T,2000,12.301387370778713,-1.2625162539602848,Good,Medium,0,0,1,0,0,0,0,0,0,1,0,0,0,0
vg_7285,J-League Winning Eleven 2008: Club Championship,PS2,Console,Sports,Sports,,2008,Konami Digital Entertainment,Konami Digital Entertainment,74,3.6254392337010235,220000.0,0.8310646182688789,69.0,6719,212074,Stable,801,T,2000,12.301387370778713,1.0652885455830712,Good,Medium,0,1,0,0,0,0,0,0,1,0,0,0,0,0
vg_7286,Jackie Chan: Stuntmaster,PS,Console,Action,Action,,1999,Sony Computer Entertainment,Sony Computer Entertainment,80,4.328153710442043,220000.0,0.5347431033296525,19.0,8642,235105,Declining,974,T,1990,12.301387370778713,-0.03881052875146492,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0
vg_7287,Sports Car GT,PS,Console,Racing,Racing,,1999,Electronic Arts,Electronic Arts,73,4.627024672618106,220000.0,0.4595811544483177,97.0,34489,404426,Declining,913,E,1990,12.301387370778713,-0.3188652463513036,Excellent,Medium,0,0,0,0,0,0,1,0,0,0,1,0,0,0
vg_7288,Lost Planet 3,PS3,Console,Shooter,Shooter,,2013,Capcom,Capcom,93,3.5615332146428633,220000.0,0.2523354896093999,25.0,27464,236231,Rising,698,E10+,2010,12.301387370778713,-1.0910661672173572,Good,Medium,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_7289,Order Up!,WII,Console,Misc,Misc,,2008,Zoo Digital Publishing,Zoo Digital Publishing,93,4.458255777637099,220000.0,0.1368529010521609,72.0,12909,371092,Rising,699,E10+,2000,12.301387370778713,-1.521356283525496,Excellent,Medium,0,0,1,0,0,0,0,0,0,0,0,1,0,0
vg_7290,Code Name: S.T.E.A.M.,3DS,Console,Strategy,Strategy,,2015,Nintendo,Nintendo,83,3.706033971594309,220000.0,0.8617562912917965,89.0,24922,74438,Declining,283,M,2010,12.301387370778713,1.1796462485036017,Good,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7291,SBK X: Superbike World Championship,PS3,Console,Racing,Racing,,2010,Black Bean Games,Black Bean Games,73,3.9872396712088305,220000.0,0.43982213120548297,96.0,14027,235877,Rising,266,M,2010,12.301387370778713,-0.3924877076722195,Good,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vg_7292,NBA Live 14,PS4,Console,Sports,Sports,,2013,Electronic Arts,Electronic Arts,70,4.2607438628829035,220000.0,0.477280931909982,81.0,38154,265569,Declining,563,T,2010,12.301387370778713,-0.2529155703199873,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7294,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,PC,Sports,Sports,,1995,Sega,Sega,90,4.68065038422291,220000.0,0.31921531314491836,36.0,20812,445510,Stable,18,M,1990,12.301387370778713,-0.841870791470282,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7296,Summer Athletics: The Ultimate Challenge (Others sales),WII,Console,Sports,Sports,,2008,DTP Entertainment,DTP Entertainment,80,4.27240836487903,220000.0,0.983554395863256,79.0,33760,204706,Stable,230,E10+,2000,12.301387370778713,1.6334680863834121,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,1,0,0
vg_7300,Over G Fighters,X360,Console,Simulation,Simulation,,2006,Ubisoft,Ubisoft,90,3.718591983514947,220000.0,0.8048492067472025,36.0,37701,139694,Rising,966,M,2000,12.301387370778713,0.9676094702033501,Good,Medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vg_7301,Sailor Moon,SNES,PC,Action,Action,,1993,Namco Bandai Games,Namco Bandai Games,69,4.282826577469566,220000.0,0.8282143274017192,61.0,38692,161350,Declining,761,E,1990,12.301387370778713,1.0546683126625536,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7302,Apache: Air Assault,PS3,Console,Simulation,Simulation,,2010,Activision,Activision,82,4.664159238742956,220000.0,0.7093787666184376,73.0,23955,495778,Declining,101,E10+,2010,12.301387370778713,0.6118849640226269,Excellent,Medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vg_7304,Herdy Gerdy,PS2,Console,Adventure,Adventure,,2002,Eidos Interactive,Eidos Interactive,89,3.787541926019999,220000.0,0.32839072378227174,87.0,34571,52110,Rising,10,E,2000,12.301387370778713,-0.8076830532177327,Good,Medium,0,0,0,0,1,0,0,0,1,0,0,0,0,0
vg_7306,EVE Online,PC,PC,Role-Playing,Role-Playing,,2003,CCP,CCP,65,3.5874696121301746,220000.0,0.5367060767940482,44.0,18639,44868,Rising,597,E,2000,12.301387370778713,-0.031496455774255895,Good,Medium,0,0,0,1,0,0,0,0,0,0,0,0,1,0
vg_7307,Digimon World Re:Digitize,PSP,Console,Action,Action,,2012,Namco Bandai Games,Namco Bandai Games,71,4.010016817045279,220000.0,0.7990139563426785,88.0,29977,318157,Declining,681,E10+,2010,12.301387370778713,0.9458672265749501,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,1
vg_7308,Ninja Gaiden: Dragon Sword,DS,Console,Action,Action,,2008,Tecmo Koei,Tecmo Koei,94,4.129141961479565,220000.0,0.4316701380523569,46.0,30216,326412,Stable,265,T,2000,12.301387370778713,-0.4228621747310626,Excellent,Medium,1,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_7309,Ride,PS4,Console,Racing,Racing,,2015,Milestone S.r.l.,Milestone S.r.l.,86,4.337338971687736,220000.0,0.5518980707588709,81.0,9944,433848,Stable,444,M,2010,12.301387370778713,0.025109175704432534,Excellent,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vg_7310,Blue Dragon Plus,DS,Console,Role-Playing,Role-Playing,,2008,Ignition Entertainment,Ignition Entertainment,88,3.854306079603213,220000.0,0.7425748510675024,89.0,1424,354066,Declining,914,E10+,2000,12.301387370778713,0.7355741471022309,Good,Medium,0,0,0,1,0,0,0,0,0,1,0,0,0,0
vg_7312,NBA in the Zone 2000,PS,Console,Sports,Sports,,2000,Konami Digital Entertainment,Konami Digital Entertainment,79,3.553880483653222,210000.0,0.7490500627092593,16.0,33066,381871,Rising,901,E10+,2000,12.25486757159303,0.7597008973358421,Good,Medium,0,1,0,0,0,0,0,0,0,0,1,0,0,0
vg_7313,Dark Summit,PS2,Console,Sports,Sports,,2001,THQ,THQ,74,4.217103558898884,210000.0,0.2648378301027146,64.0,49721,413140,Declining,862,E10+,2000,12.25486757159303,-1.044482230953009,Excellent,Medium,0,1,0,0,0,0,0,0,1,0,0,0,0,0
vg_7314,Afrika,PS3,Console,Adventure,Adventure,,2008,Unknown,Unknown,64,3.931564356043357,210000.0,0.5750682534921487,38.0,42831,42878,Rising,782,E,2000,12.25486757159303,0.11144167610765461,Good,Medium,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vg_7315,Cabela's Big Game Hunter: Ultimate Challenge,PS,Console,Sports,Sports,,2001,Activision Value,Activision Value,61,4.170922608716848,210000.0,0.6988183009843705,95.0,2513,262868,Rising,625,E10+,2000,12.25486757159303,0.5725364869688885,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,1,0,0,0
vg_7316,The Legend of Heroes: Trails in the Sky First Chapter,PSP,Console,Role-Playing,Role-Playing,,2006,Ghostlight,Ghostlight,94,4.250377842965605,210000.0,0.7777570375969864,35.0,17446,14776,Declining,217,E,2000,12.25486757159303,0.8666635807811693,Excellent,Medium,0,0,0,1,0,0,0,0,0,0,0,0,0,1
vg_7317,Are You Smarter Than a 5th Grader? Back to School,WII,Console,Misc,Misc,,2010,Nintendo,Nintendo,82,4.744155984900525,210000.0,0.5916603091789535,36.0,27452,63022,Rising,35,E10+,2010,12.25486757159303,0.1732639617046535,Excellent,Medium,0,0,1,0,0,0,0,0,0,0,0,1,0,0
vg_7318,Steins;Gate,PSV,Console,Adventure,Adventure,,2013,PQube,PQube,72,4.572457143877028,210000.0,0.5593454574684985,98.0,45730,199787,Declining,817,T,2010,12.25486757159303,0.05285826700479798,Excellent,Medium,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vg_7319,The Dukes of Hazzard: Return of the General Lee,PS2,Console,Racing,Racing,,2004,Ubisoft,Ubisoft,66,4.456714148926625,210000.0,0.8814802346111661,15.0,26180,422053,Stable,44,E10+,2000,12.25486757159303,1.2531380014247797,Excellent,Medium,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vg_7320,Pandemonium!,PS,Console,Platform,Platform,,1996,BMG Interactive Entertainment,BMG Interactive Entertainment,84,4.108763061834382,210000.0,0.3931370794564968,81.0,26988,444129,Rising,447,M,1990,12.25486757159303,-0.5664370155106567,Excellent,Medium,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vg_7321,SingStar: Back to the 80s,PS3,Console,Misc,Misc,,2011,Sony Computer Entertainment,Sony Computer Entertainment,91,4.274636437028715,210000.0,0.6134539913184385,61.0,10532,46245,Stable,892,M,2010,12.25486757159303,0.2544675971594786,Excellent,Medium,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vg_7323,Crash 'N' Burn,PS2,Console,Racing,Racing,,2004,Eidos Interactive,Eidos Interactive,65,3.662124120558726,210000.0,0.8537480298000018,11.0,44422,19994,Declining,432,T,2000,12.25486757159303,1.1498073280933407,Good,Medium,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vg_7324,NBA,PSP,Console,Sports,Sports,,2005,Sony Computer Entertainment,Sony Computer Entertainment,81,3.7413443310708887,210000.0,0.802710753818749,31.0,30786,163049,Declining,459,E,2000,12.25486757159303,0.9596415577171518,Good,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,1
vg_7326,Pro Yakyuu Greatest Nine '97,SAT,PC,Sports,Sports,,1997,Sega,Sega,80,3.7120011241216573,210000.0,0.3003196461972501,5.0,20722,390249,Rising,20,M,1990,12.25486757159303,-0.9122763723479749,Good,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7328,Final Fantasy Fables: Chocobo's Dungeon,WII,Console,Role-Playing,Role-Playing,,2007,Square Enix,Square Enix,94,4.404378167197049,210000.0,0.16604320092529412,20.0,25016,217563,Stable,37,M,2000,12.25486757159303,-1.4125927228502482,Excellent,Medium,0,0,0,1,0,0,0,0,0,0,0,1,0,0
vg_7330,Dorabase DS: Dramatic Stadium,DS,Console,Sports,Sports,,2007,Namco Bandai Games,Namco Bandai Games,86,4.355306122739471,210000.0,0.12223678690813394,43.0,13794,213080,Stable,678,M,2000,12.25486757159303,-1.575816176861617,Excellent,Medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0
vg_7331,Disaster Report,PS2,Console,Action,Action,,2002,Agetec,Agetec,73,4.060505007135019,210000.0,0.7925401976396639,91.0,17320,392100,Stable,750,E10+,2000,12.25486757159303,0.9217458900161468,Excellent,Medium,1,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_7332,EVE: burst error,SAT,PC,Adventure,Adventure,,1997,Imagineer,Imagineer,79,4.263522395462582,210000.0,0.745664141972663,17.0,36711,271737,Rising,396,E,1990,12.25486757159303,0.7470848982855778,Excellent,Medium,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vg_7333,We Sing Robbie Williams,WII,Console,Misc,Misc,,2010,Nordic Games,Nordic Games,63,3.5265243073449475,210000.0,0.24902029726928585,40.0,1730,312261,Rising,792,M,2010,12.25486757159303,-1.1034186310427108,Good,Medium,0,0,1,0,0,0,0,0,0,0,0,1,0,0
vg_7334,Backyard NFL Football '09,WII,Console,Sports,Sports,,2008,Atari,Atari,61,4.214229963908779,210000.0,0.9979686983711215,30.0,12703,6116,Declining,49,T,2000,12.25486757159303,1.6871760260832218,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,1,0,0
vg_7336,Akiba's Trip: Undead & Undressed,PSV,Console,Action,Action,,2013,Nippon Ichi Software,Nippon Ichi Software,72,4.6236476809868625,210000.0,0.3063676071281275,82.0,4868,473838,Rising,62,E,2010,12.25486757159303,-0.8897415656304718,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7338,College Hoops 2K7,X360,Console,Sports,Sports,,2006,Take-Two Interactive,Take-Two Interactive,74,4.230851852272744,210000.0,0.9783133458045952,19.0,21071,467414,Rising,668,T,2000,12.25486757159303,1.6139398434898942,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7340,Big League Sports,X360,Console,Sports,Sports,,2011,Activision,Activision,65,4.273506223730348,210000.0,0.5537325590724332,67.0,19717,344137,Stable,590,T,2010,12.25486757159303,0.03194451079408048,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7342,WCW Backstage Assault,PS,Console,Action,Action,,1999,Electronic Arts,Electronic Arts,76,4.462944292883031,210000.0,0.8204928617131739,61.0,37326,124908,Declining,440,E10+,1990,12.25486757159303,1.0258979983606131,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0
vg_7344,Baja: Edge of Control,PS3,Console,Racing,Racing,,2008,THQ,THQ,84,4.157515964040908,210000.0,0.26178220983297523,64.0,3349,70234,Rising,291,E,2000,12.25486757159303,-1.0558675247681713,Excellent,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vg_7345,Wild Wild Racing,PS2,Console,Racing,Racing,,2000,Interplay,Interplay,72,3.522328704656173,210000.0,0.781061350544552,82.0,15859,52778,Rising,999,E10+,2000,12.25486757159303,0.8789755078022867,Good,Medium,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vg_7346,Magician's Quest: Town of Magic,3DS,Console,Simulation,Simulation,,2012,Konami Digital Entertainment,Konami Digital Entertainment,71,3.751707726327147,210000.0,0.12793314614997098,86.0,35425,108700,Rising,542,E,2010,12.25486757159303,-1.5545914441003825,Good,Medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vg_7347,The Bard's Tale,PS2,Console,Role-Playing,Role-Playing,,2004,Ubisoft,Ubisoft,72,4.134641302847481,210000.0,0.17192729997608136,5.0,1344,432394,Declining,829,E10+,2000,12.25486757159303,-1.3906684683235415,Excellent,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0
vg_7349,Momotarou Dentetsu 16,PS2,Console,Misc,Misc,,2006,Hudson Soft,Hudson Soft,66,4.441390291639979,210000.0,0.7173192627956685,13.0,20034,85258,Stable,642,T,2000,12.25486757159303,0.6414713897023,Excellent,Medium,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vg_7350,Robotech: The Macross Saga,GBA,PC,Shooter,Shooter,,2002,TDK Mediactive,TDK Mediactive,69,4.509125415891831,210000.0,0.5808198818683293,38.0,43033,369312,Stable,921,E,2000,12.25486757159303,0.13287234261649608,Excellent,Medium,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_7351,Yu Yu Hakusho: Dark Tournament,PS2,Console,Fighting,Fighting,2000-01-01,2000,Unknown,Unknown,94,3.9448125987449747,210000.0,0.7173440232441707,32.0,42348,87234,Declining,865,M,2000,12.25486757159303,0.6415636475603803,Good,Medium,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_7353,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,Console,Action,Action,,2010,Namco Bandai Games,Namco Bandai Games,74,3.661616876552152,210000.0,0.6132831557376267,46.0,36965,263732,Rising,957,E,2010,12.25486757159303,0.25383106083954127,Good,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7354,Conflict Zone,PS2,Console,Strategy,Strategy,,2002,Ubisoft,Ubisoft,80,3.7829362634019916,210000.0,0.31474784857251376,40.0,15390,10000,Stable,63,E,2000,12.25486757159303,-0.8585166415025548,Good,Medium,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_7356,de Blob 2,PS3,Console,Platform,Platform,,2011,THQ,THQ,79,4.053655611484711,210000.0,0.43114987304822194,18.0,34110,93200,Declining,952,T,2010,12.25486757159303,-0.4248006911077484,Excellent,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7360,50 Cent: Blood on the Sand,X360,Console,Shooter,Shooter,,2009,THQ,THQ,65,3.730705830957444,210000.0,0.5062524748978672,26.0,34198,282301,Declining,946,M,2000,12.25486757159303,-0.14496710157134562,Good,Medium,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_7363,Tenchu: Return From Darkness,XB,PC,Action,Action,,2004,Activision,Activision,77,4.665882997313495,210000.0,0.16730123744183567,5.0,44136,465522,Stable,802,T,2000,12.25486757159303,-1.4079052570964454,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7364,World Poker Tour,PS2,Console,Misc,Misc,,2005,Take-Two Interactive,Take-Two Interactive,78,4.283942384264002,210000.0,0.9411159724659134,11.0,45490,148050,Declining,678,E,2000,12.25486757159303,1.4753417890106648,Excellent,Medium,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vg_7366,Neo Contra,PS2,Console,Shooter,Shooter,,2004,Konami Digital Entertainment,Konami Digital Entertainment,73,4.464046863593571,210000.0,0.44392396464174566,44.0,38638,333292,Rising,721,T,2000,12.25486757159303,-0.3772042055580348,Excellent,Medium,0,0,0,0,0,1,0,0,1,0,0,0,0,0
vg_7367,MVP Baseball,PSP,Console,Sports,Sports,,2005,Electronic Arts,Electronic Arts,94,3.8760736445420414,210000.0,0.35685983369606045,35.0,21771,303678,Rising,66,E,2000,12.25486757159303,-0.7016066587669656,Good,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,1
vg_7368,GRID Autosport,PS3,Console,Racing,Racing,,2014,Codemasters,Codemasters,86,3.8966918950745506,210000.0,0.5463749011877351,69.0,31763,379364,Stable,36,E10+,2010,12.25486757159303,0.004529750642656857,Good,Medium,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vg_7369,Ghostbusters II,2600,PC,Action,Action,2000-01-01,2000,Activision,Activision,93,3.8998552512707967,210000.0,0.7991776106822077,66.0,28322,430206,Declining,104,E10+,2000,12.25486757159303,0.9464770054660379,Good,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7370,Breakaway IV,2600,PC,Puzzle,Puzzle,2000-01-01,2000,Sears,Sears,79,3.8426279918648985,210000.0,0.4346830451946191,31.0,49050,443478,Stable,908,M,2000,12.25486757159303,-0.41163603076541133,Good,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7371,RealSports Baseball,2600,PC,Sports,Sports,,1981,Atari,Atari,78,4.712834450279994,210000.0,0.666017006846029,89.0,26899,310333,Stable,119,M,1980,12.25486757159303,0.45031829939467455,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7372,Now! That's What I Call Music: Dance & Sing,WII,Console,Misc,Misc,,2011,Unknown,Unknown,79,4.081211362728936,210000.0,0.705380472065914,94.0,8656,451222,Rising,150,T,2010,12.25486757159303,0.5969872495746448,Excellent,Medium,0,0,1,0,0,0,0,0,0,0,0,1,0,0
vg_7373,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,DS,Console,Strategy,Strategy,,2011,Konami Digital Entertainment,Konami Digital Entertainment,75,3.73156912357752,210000.0,0.7316664282785299,82.0,34676,222140,Stable,966,M,2010,12.25486757159303,0.6949291756892558,Good,Medium,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_7379,Quake III: Revolution,PS2,Console,Shooter,Shooter,,2001,Electronic Arts,Electronic Arts,91,4.261751281834713,210000.0,0.4899788303803626,96.0,13585,395145,Stable,709,E10+,2000,12.25486757159303,-0.2056029816609542,Excellent,Medium,0,0,0,0,0,1,0,0,1,0,0,0,0,0
vg_7380,Pac-Man World 3,PS2,Console,Platform,Platform,,2005,Namco Bandai Games,Namco Bandai Games,67,3.8978397386201094,210000.0,0.8755085171239065,40.0,48410,187783,Stable,689,E,2000,12.25486757159303,1.2308872790929137,Good,Medium,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_7381,Naruto: Clash of Ninja (JP sales),GC,Console,Fighting,Fighting,,2003,Tomy Corporation,Tomy Corporation,76,4.093127624704765,210000.0,0.18847033451335607,55.0,46673,79098,Stable,801,E10+,2000,12.25486757159303,-1.3290288363749962,Excellent,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7383,NOëL: NOT DiGITAL,PS,Console,Adventure,Adventure,,1996,Pioneer LDC,Pioneer LDC,87,3.9957078767127934,210000.0,0.11945298434852673,20.0,47580,36174,Rising,753,E,1990,12.25486757159303,-1.5861886732016914,Good,Medium,0,0,0,0,1,0,0,0,0,0,1,0,0,0
vg_7384,Transformer: Rise of the Dark Spark,PS4,Console,Action,Action,,2014,Activision,Activision,90,4.622842746833928,210000.0,0.5076786768643341,68.0,37704,428515,Declining,976,M,2010,12.25486757159303,-0.1396530484513311,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7385,Dragon Ball Z Hyper Dimension,SNES,PC,Fighting,Fighting,,1995,Namco Bandai Games,Namco Bandai Games,67,3.582758437744797,210000.0,0.2558972212311822,97.0,1750,47157,Stable,978,M,1990,12.25486757159303,-1.0777950937772647,Good,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7387,Senran Kagura 2: Deep Crimson,3DS,Console,Action,Action,,2014,Marvelous Entertainment,Marvelous Entertainment,72,4.551089453562314,210000.0,0.8423257660520577,10.0,9421,155370,Declining,246,M,2010,12.25486757159303,1.1072477764067328,Excellent,Medium,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7390,Champion Jockey: G1 Jockey & Gallop Racer,PS3,Console,Sports,Sports,,2011,Tecmo Koei,Tecmo Koei,88,4.651463031079809,210000.0,0.23450555424576985,81.0,15672,419486,Rising,609,E10+,2010,12.25486757159303,-1.1575008138357978,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_7391,HBO Boxing,PS,Console,Fighting,Fighting,,2000,Acclaim Entertainment,Acclaim Entertainment,61,3.900382915579477,210000.0,0.6552850501804791,24.0,35075,32179,Declining,415,E,2000,12.25486757159303,0.41033084380049595,Good,Medium,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vg_7392,Yoga Wii,WII,Console,Sports,Sports,,2009,JoWood Productions,JoWood Productions,70,3.7208739686774424,210000.0,0.70765981332298,84.0,31427,177026,Stable,153,E10+,2000,12.25486757159303,0.6054801144026853,Good,Medium,0,1,0,0,0,0,0,0,0,0,0,1,0,0
vg_7394,Cabela's Survival: Shadows of Katmai,WII,Console,Sports,Sports,,2011,Activision,Activision,71,4.730713529877597,210000.0,0.8218126604736611,38.0,29194,465387,Rising,465,M,2010,12.25486757159303,1.030815591300365,Excellent,Medium,0,1,0,0,0,0,0,0,0,0,0,1,0,0
vg_7395,Prince of Persia: Revelations,PSP,Console,Adventure,Adventure,,2005,Ubisoft,Ubisoft,69,3.8050872743938795,210000.0,0.6084010338137396,9.0,38467,80439,Stable,804,E,2000,12.25486757159303,0.23564019036542913,Good,Medium,0,0,0,0,1,0,0,0,0,0,0,0,0,1
vg_7397,Front Mission 5: Scars of the War,PS2,Console,Strategy,Strategy,,2005,Square Enix,Square Enix,93,3.8137522103554073,210000.0,0.67287864279335,81.0,3929,473366,Declining,451,E,2000,12.25486757159303,0.4758848732541912,Good,Medium,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_7398,Maximo vs Army of Zin,PS2,Console,Platform,Platform,,2003,Capcom,Capcom,71,4.637569751835352,210000.0,0.5497656415475591,49.0,18967,5523,Declining,119,M,2000,12.25486757159303,0.017163707692175345,Excellent,Medium,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_7399,The Fairly OddParents: Breakin' Da Rules,GC,Console,Platform,Platform,,2003,THQ,THQ,88,4.358524915978427,210000.0,0.201015928458986,84.0,21502,241340,Rising,28,M,2000,12.25486757159303,-1.2822837370014735,Excellent,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_7400,Namco Museum Megamix,WII,Console,Misc,Misc,,2010,Namco Bandai Games,Namco Bandai Games,78,3.972319227775897,210000.0,0.7876545665782644,28.0,46441,166622,Stable,545,E,2010,12.25486757159303,0.9035419444351532,Good,Medium,0,0,1,0,0,0,0,0,0,0,0,1,0,0
